user_id,username,logins_per_week,avg_payment_delay_days,discount_purchase_pct,total_complaints,open_complaints,recent_usage_hours,prior_usage_hours,churn
342,joseph_thompson_342,1.1666666666666667,18.0,0.0,2,1,14.18,78.17,0
343,thomas_miller_343,1.05,9.0,0.0,2,1,10.63,75.4,0
344,christopher_thomas_344,0.8166666666666667,6.0,0.0,2,2,14.76,75.79,0
345,david_martin_345,3.15,3.0,16.666666666666668,0,0,118.68,99.22,0
346,karen_martin_346,0.8166666666666667,12.5,0.0,3,2,13.14,76.55,0
347,jane_jones_347,3.033333333333333,20.5,0.0,2,0,92.03,85.22,0
348,lisa_jackson_348,1.1666666666666667,10.5,0.0,2,1,8.81,74.78,0
349,christopher_martin_349,1.75,17.0,0.0,1,0,94.68,87.33,0
350,joseph_martinez_350,0.7,8.5,0.0,4,3,13.06,78.63,0
351,christopher_davis_351,7.116666666666666,2.5,0.0,0,0,127.26,105.8,0
352,joseph_wilson_352,0.5833333333333334,10.0,0.0,4,3,11.55,72.61,1
353,william_davis_353,0.8166666666666667,10.0,0.0,4,1,13.13,78.55,0
354,joseph_moore_354,2.1,3.0,100.0,0,0,50.25,55.36,0
355,sandra_white_355,2.9166666666666665,22.0,0.0,2,0,89.73,93.29,0
356,emily_brown_356,1.9833333333333336,11.5,0.0,0,0,93.75,84.87,0
357,david_smith_357,3.6166666666666663,2.5,16.666666666666668,0,0,126.14,108.22,0
358,jessica_johnson_358,1.5166666666666666,0.5,100.0,1,0,65.61,59.58,0
359,jessica_williams_359,7.116666666666666,1.5,0.0,1,0,121.53,106.1,0
360,thomas_davis_360,3.966666666666667,2.5,12.5,1,0,121.13,99.45,0
361,john_anderson_361,0.9333333333333332,6.5,0.0,4,2,13.36,76.93,0
362,emily_thomas_362,2.1,2.0,100.0,1,0,58.0,60.93,0
363,sandra_jackson_363,3.033333333333333,15.5,0.0,1,0,95.39,91.42,0
364,thomas_brown_364,3.85,1.0,25.0,0,0,125.83,109.16,0
365,james_rodriguez_365,1.4,1.0,100.0,0,0,60.67,57.75,0
366,alex_jackson_366,3.966666666666667,19.0,0.0,2,0,96.11,94.24,0
367,james_rodriguez_367,1.6333333333333333,3.0,100.0,1,0,55.65,64.3,0
368,alex_martinez_368,3.7333333333333334,11.5,0.0,2,0,88.56,94.57,0
369,emily_martinez_369,1.8666666666666667,12.5,0.0,0,0,98.37,84.92,0
370,alex_hernandez_370,1.1666666666666667,9.5,0.0,3,2,14.7,70.23,0
371,alex_anderson_371,1.05,13.0,0.0,4,1,10.95,78.95,0
372,donna_rodriguez_372,4.433333333333334,2.5,20.0,0,0,120.48,106.82,0
373,patricia_williams_373,3.5,17.5,0.0,1,0,96.91,93.25,0
374,emily_martinez_374,1.1666666666666667,3.5,100.0,1,0,54.15,61.48,0
375,thomas_anderson_375,7.116666666666666,1.0,12.5,0,0,122.81,102.55,0
376,sandra_thomas_376,2.216666666666667,16.5,0.0,0,0,96.18,89.63,0
377,lisa_brown_377,1.5166666666666666,3.5,100.0,1,0,56.52,59.31,0
378,lisa_williams_378,1.1666666666666667,10.0,0.0,2,1,11.91,78.79,0
379,donna_miller_379,1.05,2.5,100.0,0,0,55.1,57.52,0
380,christopher_smith_380,0.7,9.0,0.0,4,3,12.42,74.36,0
381,emily_johnson_381,1.5166666666666666,3.5,100.0,1,0,58.45,59.08,0
382,sandra_garcia_382,7.116666666666666,2.0,0.0,0,0,123.71,104.36,0
383,patricia_wilson_383,7.116666666666666,1.5,50.0,0,0,123.14,93.83,0
384,sandra_jackson_384,1.75,4.0,100.0,1,0,53.54,58.47,0
385,sarah_johnson_385,7.116666666666666,2.0,0.0,0,0,115.06,106.84,0
386,karen_jones_386,2.1,14.0,0.0,0,0,92.47,91.12,0
387,james_williams_387,1.5166666666666666,2.5,100.0,1,0,59.05,63.26,0
388,charles_williams_388,1.2833333333333334,3.5,100.0,1,0,57.82,54.84,0
389,joseph_miller_389,1.6333333333333333,1.5,100.0,0,0,55.97,60.97,0
390,lisa_thompson_390,0.8166666666666667,1.5,0.0,3,2,12.42,72.45,0
391,patricia_hernandez_391,3.3833333333333333,16.0,0.0,1,0,97.85,89.8,0
392,lisa_brown_392,1.05,3.5,0.0,2,1,13.67,80.18,0
393,john_jones_393,7.116666666666666,3.0,12.5,1,0,111.1,103.96,0
394,robert_miller_394,7.116666666666666,3.0,0.0,1,0,113.81,103.34,0
395,sarah_garcia_395,7.116666666666666,1.0,25.0,0,0,113.65,107.45,0
396,karen_jackson_396,7.116666666666666,2.5,0.0,1,0,115.61,102.93,0
397,jane_martin_397,3.3833333333333333,13.5,0.0,2,0,93.11,93.85,0
398,jane_jackson_398,4.083333333333333,2.0,0.0,1,0,120.2,119.05,0
399,william_moore_399,7.116666666666666,2.5,50.0,0,0,118.3,95.59,0
400,emily_rodriguez_400,1.8666666666666667,3.0,100.0,0,0,58.21,55.72,0
401,christopher_martinez_401,1.6333333333333333,1.5,0.0,3,0,14.04,69.66,0
402,jane_moore_402,2.216666666666667,21.5,0.0,1,0,94.88,94.09,0
403,alex_thompson_403,3.15,2.5,0.0,1,0,121.8,101.74,0
404,sandra_johnson_404,7.116666666666666,1.5,20.0,0,0,110.72,103.98,0
405,karen_williams_405,0.35,9.0,0.0,2,1,12.73,74.38,1
406,robert_thompson_406,2.216666666666667,18.0,0.0,1,0,94.1,92.97,0
407,robert_anderson_407,2.3333333333333335,17.5,0.0,0,0,95.29,90.54,0
408,alex_johnson_408,3.5,1.0,14.285714285714286,1,0,122.96,105.75,0
409,patricia_williams_409,7.116666666666666,2.5,0.0,1,0,123.54,107.08,0
410,alex_jackson_410,1.1666666666666667,2.0,100.0,1,0,55.73,57.2,0
411,david_brown_411,1.75,1.5,100.0,0,0,52.75,57.65,0
412,karen_johnson_412,1.75,3.0,100.0,0,0,62.99,59.32,0
413,alex_moore_413,1.05,14.0,0.0,2,0,11.33,71.97,0
414,robert_martinez_414,7.116666666666666,3.0,0.0,0,0,116.05,110.42,0
415,christopher_thomas_415,1.5166666666666666,1.0,100.0,0,0,56.37,63.37,0
416,jane_jackson_416,7.116666666666666,3.5,0.0,0,0,111.45,102.31,0
417,patricia_hernandez_417,2.1,3.0,100.0,0,0,55.17,59.93,0
418,donna_johnson_418,2.45,4.0,0.0,1,0,121.97,103.53,0
419,sarah_davis_419,3.3833333333333333,3.0,0.0,1,0,114.91,106.78,0
420,michael_anderson_420,0.4666666666666667,7.5,0.0,3,1,12.57,73.49,1
421,christopher_taylor_421,3.7333333333333334,20.0,0.0,1,0,95.25,88.75,0
422,christopher_white_422,7.116666666666666,2.0,14.285714285714286,0,0,116.95,103.9,0
423,jane_williams_423,7.116666666666666,1.5,40.0,1,0,121.25,110.67,0
424,jane_garcia_424,1.4,1.5,100.0,0,0,61.03,63.61,0
425,james_garcia_425,7.116666666666666,4.0,0.0,1,0,122.78,109.31,0
426,jane_smith_426,1.05,9.5,0.0,2,1,13.25,77.39,0
427,james_rodriguez_427,7.116666666666666,3.0,28.571428571428573,1,0,119.1,107.22,0
428,lisa_martin_428,2.45,22.5,0.0,1,0,92.79,87.59,0
429,donna_wilson_429,0.7,7.0,0.0,2,1,11.06,77.11,0
430,patricia_rodriguez_430,0.8166666666666667,2.5,0.0,2,1,13.87,72.48,0
431,sarah_moore_431,2.9166666666666665,13.5,0.0,1,0,95.76,87.43,0
432,william_thomas_432,7.116666666666666,2.0,20.0,0,0,117.44,101.76,0
433,michael_martin_433,0.35,8.0,0.0,3,1,13.19,75.02,1
434,sarah_martin_434,1.9833333333333336,0.0,100.0,1,0,56.75,63.49,0
435,christopher_garcia_435,0.8166666666666667,2.0,100.0,1,0,53.0,61.33,0
436,karen_hernandez_436,1.6333333333333333,3.5,100.0,0,0,56.42,59.48,0
437,sarah_brown_437,0.9333333333333332,4.0,100.0,1,0,56.8,62.04,0
438,thomas_smith_438,7.116666666666666,1.5,16.666666666666668,1,0,120.61,105.24,0
439,charles_johnson_439,1.6333333333333333,3.0,100.0,1,0,58.15,65.19,0
440,christopher_jones_440,0.8166666666666667,3.0,0.0,2,1,13.27,78.4,0
441,michael_martinez_441,1.05,0.5,0.0,4,3,12.4,80.76,0
442,jessica_martin_442,1.8666666666666667,23.0,0.0,2,0,95.92,90.81,0
443,sandra_moore_443,2.216666666666667,2.5,100.0,1,0,56.96,59.98,0
444,william_davis_444,1.05,8.5,0.0,2,1,13.83,71.33,0
445,jane_jackson_445,3.6166666666666663,13.0,0.0,2,0,92.96,90.64,0
446,michael_thompson_446,1.6333333333333333,2.0,100.0,1,0,58.77,63.06,0
447,james_garcia_447,7.116666666666666,2.5,0.0,0,0,124.06,99.64,0
448,jessica_jackson_448,1.05,3.0,0.0,2,1,12.85,72.88,0
449,joseph_wilson_449,1.1666666666666667,0.0,0.0,2,2,10.66,75.37,0
450,robert_martin_450,1.75,0.5,100.0,0,0,56.91,56.38,0
451,sandra_moore_451,3.7333333333333334,17.0,0.0,2,0,96.4,83.69,0
452,david_rodriguez_452,1.1666666666666667,3.5,100.0,1,0,55.57,60.1,0
453,charles_martinez_453,0.8166666666666667,0.0,0.0,3,2,12.2,70.86,0
454,william_hernandez_454,1.5166666666666666,3.5,100.0,0,0,52.79,58.97,0
455,patricia_williams_455,1.1666666666666667,7.0,0.0,2,2,13.1,73.17,0
456,sarah_taylor_456,2.45,19.0,0.0,2,0,97.33,91.79,0
457,sarah_taylor_457,1.2833333333333334,1.5,100.0,0,0,57.5,62.81,0
458,donna_smith_458,0.4666666666666667,3.0,0.0,3,2,13.64,75.11,1
459,thomas_williams_459,1.2833333333333334,3.5,100.0,1,0,53.06,62.58,0
460,alex_miller_460,1.8666666666666667,2.0,100.0,1,0,51.5,58.08,0
461,jane_smith_461,4.083333333333333,18.5,0.0,0,0,91.98,87.77,0
462,karen_martin_462,0.7,8.0,0.0,2,1,13.9,73.22,0
463,alex_thompson_463,2.1,1.5,100.0,1,0,58.72,55.64,0
464,patricia_wilson_464,3.2666666666666666,1.5,0.0,1,0,122.73,104.82,0
465,alex_jones_465,3.7333333333333334,2.0,14.285714285714286,0,0,116.45,105.38,0
466,charles_taylor_466,1.4,2.0,100.0,0,0,57.08,61.69,0
467,sarah_hernandez_467,3.2666666666666666,24.0,0.0,2,0,87.49,86.33,0
468,patricia_anderson_468,1.6333333333333333,2.0,100.0,0,0,53.95,58.29,0
469,lisa_moore_469,2.683333333333333,1.5,16.666666666666668,1,0,116.59,108.48,0
470,james_martin_470,0.7,1.5,0.0,4,1,10.85,75.19,0
471,charles_smith_471,0.8166666666666667,6.0,0.0,3,2,14.55,71.34,0
472,emily_wilson_472,4.2,18.0,0.0,1,0,97.46,91.57,0
473,charles_williams_473,1.2833333333333334,10.0,0.0,4,2,11.46,77.19,0
474,jessica_brown_474,0.5833333333333334,10.0,0.0,3,2,12.62,69.61,1
475,thomas_wilson_475,3.85,4.0,40.0,0,0,119.45,111.53,0
476,james_jackson_476,3.85,3.0,40.0,0,0,104.46,97.01,0
477,james_wilson_477,7.116666666666666,3.0,14.285714285714286,1,0,118.55,109.91,0
478,robert_johnson_478,7.116666666666666,3.5,25.0,1,0,114.46,103.1,0
479,jessica_johnson_479,1.05,0.5,0.0,3,3,12.74,77.07000000000001,0
480,david_thompson_480,2.8,19.0,0.0,0,0,94.07,89.37,0
481,joseph_williams_481,3.2666666666666666,2.0,25.0,0,0,117.24,98.96,0
482,john_anderson_482,1.2833333333333334,8.0,0.0,3,0,13.53,79.05,0
483,charles_thomas_483,3.3833333333333333,19.0,0.0,1,0,88.65,91.61,0
484,robert_hernandez_484,3.2666666666666666,2.5,0.0,0,0,121.89,110.12,0
485,karen_wilson_485,4.316666666666666,19.0,0.0,2,0,91.63,88.85,0
486,robert_wilson_486,2.1,3.5,100.0,0,0,53.8,59.06,0
487,william_hernandez_487,7.116666666666666,1.5,20.0,0,0,120.77,98.39,0
488,lisa_martinez_488,1.05,2.0,0.0,2,0,14.46,71.45,0
489,karen_davis_489,3.5,21.0,0.0,1,0,98.26,92.87,0
490,karen_brown_490,3.966666666666667,18.5,0.0,1,0,90.72,92.23,0
491,sarah_smith_491,7.116666666666666,3.0,0.0,1,0,114.52,107.15,0
492,robert_rodriguez_492,3.966666666666667,3.5,14.285714285714286,0,0,126.21,94.28,0
493,charles_miller_493,3.2666666666666666,1.5,33.333333333333336,0,0,114.77,108.73,0
494,sarah_taylor_494,1.8666666666666667,14.5,0.0,0,0,88.86,95.91,0
495,patricia_davis_495,7.116666666666666,2.5,33.333333333333336,0,0,124.29,104.11,0
496,james_martin_496,2.8,15.5,0.0,0,0,86.06,90.59,0
497,lisa_moore_497,3.3833333333333333,3.0,12.5,1,0,115.58,107.52,0
498,lisa_martin_498,1.6333333333333333,3.0,100.0,0,0,53.4,59.1,0
499,christopher_martin_499,0.7,8.5,0.0,3,2,13.44,71.46,0
500,alex_brown_500,7.116666666666666,2.0,12.5,1,0,115.49,108.25,0
501,william_garcia_501,7.116666666666666,2.0,25.0,0,0,112.51,112.91,0
502,william_thomas_502,1.4,1.5,100.0,0,0,54.85,59.08,0
503,william_thompson_503,7.116666666666666,2.0,0.0,1,0,114.48,106.02,0
504,lisa_jackson_504,1.75,2.5,100.0,0,0,55.66,60.77,0
505,alex_thomas_505,3.15,17.5,0.0,1,0,94.98,90.51,0
506,patricia_hernandez_506,4.083333333333333,4.0,50.0,0,0,112.26,106.9,0
507,david_johnson_507,0.9333333333333332,0.5,0.0,2,1,11.6,81.02,0
508,emily_jones_508,2.1,16.0,0.0,1,0,89.69,84.46,0
509,david_johnson_509,7.116666666666666,3.5,0.0,1,0,110.78,109.13,0
510,charles_martinez_510,1.6333333333333333,4.0,100.0,1,0,59.05,55.68,0
511,lisa_williams_511,2.9166666666666665,16.5,0.0,2,0,89.3,93.96,0
512,patricia_martin_512,0.7,2.0,0.0,4,3,11.8,67.84,0
513,jane_rodriguez_513,1.6333333333333333,18.5,0.0,2,0,86.71,89.97,0
514,sandra_taylor_514,0.4666666666666667,16.0,0.0,3,3,12.09,74.39,1
515,sandra_jones_515,0.9333333333333332,1.0,0.0,2,2,12.04,74.94,0
516,christopher_anderson_516,1.8666666666666667,16.0,0.0,0,0,87.82,91.01,0
517,christopher_davis_517,1.6333333333333333,1.5,0.0,2,2,11.08,81.18,0
518,james_thompson_518,1.4,0.5,0.0,4,2,11.71,69.66,0
519,james_smith_519,3.6166666666666663,1.0,33.333333333333336,0,0,120.52,103.75,0
520,robert_hernandez_520,1.2833333333333334,3.0,100.0,0,0,55.12,61.1,0
521,sarah_williams_521,3.2666666666666666,24.5,0.0,2,0,90.36,88.31,0
522,jane_rodriguez_522,0.9333333333333332,2.0,0.0,4,1,10.61,72.09,0
523,emily_hernandez_523,0.8166666666666667,8.0,0.0,4,2,11.99,77.57,0
524,alex_hernandez_524,2.9166666666666665,1.5,0.0,1,0,123.49,99.34,0
525,christopher_anderson_525,0.4666666666666667,6.5,0.0,2,2,11.72,71.95,1
526,sandra_wilson_526,1.4,4.0,0.0,4,3,11.41,79.81,0
527,lisa_moore_527,3.033333333333333,18.0,0.0,1,0,94.82,86.55,0
528,patricia_williams_528,3.7333333333333334,1.0,0.0,0,0,119.25,104.07,0
529,john_jones_529,4.316666666666666,2.5,0.0,1,0,120.38,103.47,0
530,christopher_smith_530,7.116666666666666,2.0,16.666666666666668,1,0,121.37,98.3,0
531,charles_williams_531,2.1,12.0,0.0,1,0,92.12,97.05,0
532,michael_wilson_532,3.966666666666667,21.5,0.0,1,0,90.89,83.5,0
533,karen_brown_533,3.5,16.0,0.0,0,0,95.01,94.35,0
534,thomas_miller_534,2.45,18.0,0.0,1,0,92.24,87.34,0
535,thomas_martin_535,0.7,15.5,0.0,2,1,11.7,70.41,0
536,james_hernandez_536,2.8,18.0,0.0,2,0,93.92,93.69,0
537,joseph_garcia_537,2.9166666666666665,16.5,0.0,2,0,100.76,91.47,0
538,michael_johnson_538,1.5166666666666666,3.0,100.0,1,0,54.13,60.46,0
539,emily_jones_539,7.116666666666666,0.5,0.0,0,0,119.48,112.01,0
540,robert_davis_540,0.0,14.5,0.0,4,2,13.84,73.66,1
541,lisa_white_541,2.45,18.0,0.0,0,0,92.5,89.42,0
542,emily_martinez_542,1.6333333333333333,0.5,100.0,0,0,56.82,59.31,0
543,donna_hernandez_543,0.7,10.0,0.0,3,1,14.62,73.97,0
544,thomas_anderson_544,0.9333333333333332,0.5,100.0,1,0,49.38,60.06,0
545,james_jackson_545,0.8166666666666667,2.0,100.0,0,0,57.04,56.19,0
546,william_brown_546,1.05,2.0,100.0,0,0,59.75,60.02,0
547,alex_thomas_547,1.2833333333333334,18.0,0.0,4,3,11.88,79.15,0
548,emily_thompson_548,7.116666666666666,2.0,25.0,0,0,111.03,103.46,0
549,jessica_moore_549,1.5166666666666666,3.0,0.0,4,1,12.36,72.76,0
550,jane_williams_550,7.116666666666666,1.0,12.5,1,0,119.63,113.61,0
551,joseph_davis_551,1.6333333333333333,3.0,100.0,0,0,61.48,57.8,0
552,lisa_rodriguez_552,4.083333333333333,2.5,25.0,0,0,117.75,109.73,0
553,jessica_wilson_553,2.566666666666667,11.5,0.0,1,0,85.48,85.48,0
554,sandra_taylor_554,2.683333333333333,1.5,25.0,0,0,125.47,101.9,0
555,james_martinez_555,1.5166666666666666,4.0,100.0,1,0,61.28,57.74,0
556,donna_moore_556,4.083333333333333,13.5,0.0,2,0,92.23,90.71,0
557,robert_williams_557,1.1666666666666667,0.0,0.0,4,2,10.03,80.83,0
558,karen_taylor_558,3.3833333333333333,3.0,0.0,0,0,125.01,101.65,0
559,karen_thomas_559,1.1666666666666667,9.5,0.0,2,1,13.75,68.96,0
560,emily_martinez_560,1.4,0.0,100.0,0,0,59.7,62.0,0
561,christopher_moore_561,1.9833333333333336,23.5,0.0,1,0,92.82,88.81,0
562,lisa_rodriguez_562,0.35,16.0,0.0,2,2,10.79,72.67,1
563,donna_brown_563,0.7,7.5,0.0,4,2,12.37,73.44,0
564,robert_jones_564,1.2833333333333334,3.0,100.0,1,0,52.29,60.64,0
565,karen_johnson_565,2.45,20.0,0.0,0,0,89.71,87.18,0
566,christopher_wilson_566,0.7,7.0,0.0,3,2,11.96,74.72,0
567,alex_thompson_567,3.2666666666666666,16.0,0.0,2,0,100.22,84.97,0
568,donna_smith_568,1.2833333333333334,0.0,100.0,0,0,59.71,57.09,0
569,thomas_taylor_569,0.4666666666666667,10.5,0.0,3,2,12.72,77.12,1
570,donna_davis_570,2.1,17.0,0.0,1,0,89.89,86.57,0
571,sarah_williams_571,0.9333333333333332,4.0,100.0,0,0,55.26,60.85,0
572,james_jones_572,2.3333333333333335,17.5,0.0,0,0,94.44,97.84,0
573,jessica_johnson_573,0.7,7.0,0.0,4,2,12.41,75.9,0
574,david_smith_574,3.033333333333333,20.5,0.0,0,0,94.24,88.59,0
575,alex_miller_575,0.8166666666666667,11.0,0.0,3,1,12.53,74.98,0
576,john_brown_576,0.7,9.0,0.0,3,1,11.08,79.57000000000001,0
577,sarah_white_577,1.2833333333333334,3.5,100.0,0,0,59.65,58.13,0
578,john_smith_578,3.2666666666666666,15.5,0.0,0,0,96.47,85.33,0
579,sarah_anderson_579,1.4,3.0,100.0,1,0,55.37,57.68,0
580,jessica_martinez_580,4.083333333333333,3.0,28.571428571428573,1,0,113.38,99.11,0
581,jane_williams_581,1.75,2.5,100.0,0,0,60.57,62.44,0
582,lisa_moore_582,0.9333333333333332,0.0,0.0,2,0,10.61,70.23,0
583,lisa_garcia_583,3.7333333333333334,16.5,0.0,2,0,94.4,93.25,0
584,thomas_smith_584,1.2833333333333334,18.0,0.0,3,2,11.82,73.67,0
585,christopher_hernandez_585,1.8666666666666667,1.5,100.0,0,0,55.17,59.38,0
586,charles_brown_586,2.8,19.5,0.0,0,0,88.97,90.18,0
587,emily_garcia_587,0.5833333333333334,8.5,0.0,4,1,11.9,78.78,1
588,alex_rodriguez_588,2.216666666666667,16.0,0.0,0,0,95.96,84.21,0
589,james_thomas_589,1.2833333333333334,1.0,100.0,1,0,52.87,55.75,0
590,christopher_hernandez_590,1.9833333333333336,14.5,0.0,2,0,90.78,84.26,0
591,robert_martin_591,0.8166666666666667,0.5,0.0,4,2,11.15,67.92,0
592,donna_rodriguez_592,1.75,1.0,100.0,1,0,57.07,60.89,0
593,sandra_miller_593,1.9833333333333336,17.0,0.0,1,0,96.94,93.37,0
594,joseph_davis_594,0.9333333333333332,0.0,0.0,3,2,12.59,72.6,0
595,sarah_brown_595,0.5833333333333334,6.0,0.0,2,1,13.25,69.95,1
596,donna_thomas_596,4.316666666666666,3.0,40.0,1,0,127.31,96.86,0
597,patricia_williams_597,3.2666666666666666,15.5,0.0,1,0,94.56,91.1,0
598,jessica_brown_598,2.45,21.5,0.0,2,0,90.86,91.36,0
599,thomas_brown_599,1.75,2.5,100.0,1,0,55.22,56.24,0
600,michael_thomas_600,1.9833333333333336,3.0,100.0,1,0,57.41,62.52,0
601,christopher_wilson_601,1.6333333333333333,2.0,100.0,1,0,60.18,62.29,0
602,alex_jones_602,1.1666666666666667,8.5,0.0,4,2,11.34,73.63,0
603,emily_rodriguez_603,0.2333333333333333,4.5,0.0,3,2,12.75,75.73,1
604,robert_garcia_604,1.8666666666666667,14.5,0.0,2,0,98.67,88.85,0
605,robert_garcia_605,0.35,10.0,0.0,4,4,10.78,75.48,1
606,charles_rodriguez_606,0.35,6.0,0.0,2,1,12.69,78.13,1
607,lisa_jackson_607,0.7,12.0,0.0,2,0,8.89,75.64,0
608,jessica_martin_608,1.05,3.0,100.0,0,0,53.01,59.75,0
609,william_garcia_609,2.45,19.0,0.0,0,0,93.58,89.6,0
610,john_taylor_610,1.05,12.5,0.0,3,1,9.64,76.38,0
611,david_jones_611,3.966666666666667,20.0,0.0,2,0,93.77,91.46,0
612,jane_thomas_612,1.8666666666666667,2.0,100.0,1,0,56.21,58.66,0
613,robert_wilson_613,0.5833333333333334,2.0,0.0,4,2,12.77,73.64,1
614,joseph_miller_614,1.1666666666666667,8.5,0.0,3,2,12.61,70.12,0
615,lisa_davis_615,3.85,1.5,28.571428571428573,0,0,119.91,104.58,0
616,robert_rodriguez_616,2.566666666666667,21.0,0.0,2,0,93.19,87.94,0
617,patricia_anderson_617,3.3833333333333333,15.0,0.0,0,0,98.47,89.18,0
618,robert_jackson_618,1.5166666666666666,3.0,100.0,1,0,58.07,58.01,0
619,christopher_anderson_619,0.4666666666666667,1.5,0.0,2,0,11.33,72.82,1
620,sandra_thomas_620,2.8,17.5,0.0,0,0,91.96,96.47,0
621,lisa_brown_621,1.6333333333333333,1.5,100.0,0,0,56.29,59.23,0
622,john_smith_622,7.116666666666666,1.5,12.5,1,0,111.25,95.63,0
623,sandra_jackson_623,3.966666666666667,1.5,16.666666666666668,0,0,115.57,101.61,0
624,jessica_taylor_624,0.9333333333333332,9.0,0.0,3,2,11.79,73.79,0
625,william_jackson_625,3.3833333333333333,2.0,40.0,0,0,118.09,98.14,0
626,david_williams_626,0.35,7.0,0.0,4,3,12.19,69.57,1
627,john_thomas_627,0.35,0.5,0.0,2,2,12.3,81.21000000000001,1
628,alex_garcia_628,1.4,22.5,0.0,0,0,87.44,91.9,0
629,sandra_white_629,1.5166666666666666,2.5,100.0,0,0,53.99,62.49,0
630,william_taylor_630,2.9166666666666665,14.5,0.0,0,0,89.72,91.66,0
631,john_williams_631,7.116666666666666,3.5,33.333333333333336,0,0,120.89,105.86,0
632,patricia_brown_632,0.7,3.5,0.0,2,1,13.42,71.29,0
633,alex_hernandez_633,1.9833333333333336,2.5,100.0,1,0,51.02,59.34,0
634,michael_anderson_634,1.6333333333333333,4.0,100.0,0,0,53.75,65.29,0
635,karen_garcia_635,3.2666666666666666,18.5,0.0,0,0,92.57,88.62,0
636,robert_miller_636,4.666666666666667,2.0,25.0,0,0,108.44,96.86,0
637,charles_jackson_637,0.4666666666666667,7.5,0.0,2,0,12.54,77.53,1
638,william_martinez_638,2.1,20.5,0.0,1,0,92.22,88.14,0
639,charles_thompson_639,3.7333333333333334,16.0,0.0,1,0,92.14,90.41,0
640,christopher_williams_640,0.7,1.5,100.0,1,0,52.51,60.81,0
641,patricia_jackson_641,7.116666666666666,0.5,20.0,1,0,121.97,107.92,0
642,william_taylor_642,3.7333333333333334,19.0,0.0,2,0,100.28,90.64,0
643,thomas_rodriguez_643,7.116666666666666,0.5,14.285714285714286,1,0,115.53,104.64,0
644,robert_rodriguez_644,3.966666666666667,0.5,0.0,1,0,119.32,106.19,0
645,john_thompson_645,1.2833333333333334,4.0,100.0,0,0,61.34,57.46,0
646,emily_garcia_646,0.5833333333333334,9.0,0.0,4,1,12.82,75.21,1
647,patricia_martinez_647,1.75,3.5,100.0,1,0,59.29,60.31,0
648,charles_wilson_648,1.6333333333333333,4.0,100.0,0,0,56.27,60.01,0
649,karen_jackson_649,0.4666666666666667,2.0,0.0,3,3,11.61,78.4,1
650,lisa_white_650,1.1666666666666667,1.5,0.0,2,1,9.72,72.44,0
651,alex_moore_651,3.15,20.5,0.0,1,0,88.02,89.06,0
652,donna_davis_652,1.9833333333333336,3.0,100.0,0,0,55.24,60.38,0
653,michael_thompson_653,2.216666666666667,12.0,0.0,0,0,97.74,91.47,0
654,jane_martinez_654,0.9333333333333332,8.0,0.0,2,1,11.15,74.38,0
655,jessica_williams_655,3.15,2.5,12.5,0,0,124.19,104.99,0
656,emily_thompson_656,3.5,18.0,0.0,2,0,94.32,83.38,0
657,alex_thompson_657,1.2833333333333334,8.5,0.0,3,1,12.95,73.44,0
658,alex_miller_658,7.116666666666666,1.5,0.0,0,0,119.41,110.93,0
659,sandra_garcia_659,7.116666666666666,0.0,0.0,1,0,111.74,102.34,0
660,karen_smith_660,0.35,7.5,0.0,4,0,13.09,74.16,1
661,karen_anderson_661,3.15,15.5,0.0,1,0,92.98,86.53,0
662,james_anderson_662,7.116666666666666,2.5,0.0,0,0,115.29,100.08,0
663,christopher_moore_663,1.75,2.0,100.0,1,0,50.13,61.67,0
664,christopher_hernandez_664,2.3333333333333335,18.0,0.0,0,0,94.22,89.16,0
665,donna_hernandez_665,0.7,6.5,0.0,4,3,12.31,75.84,0
666,emily_jackson_666,3.3833333333333333,20.5,0.0,0,0,96.56,88.94,0
667,sarah_williams_667,7.116666666666666,1.5,0.0,0,0,118.55,104.27,0
668,john_rodriguez_668,2.216666666666667,21.5,0.0,2,0,93.24,90.72,0
669,william_rodriguez_669,0.7,1.5,0.0,3,3,11.09,72.18,0
670,david_moore_670,1.05,9.0,0.0,4,2,13.5,74.38,0
671,jessica_martin_671,1.2833333333333334,8.5,0.0,4,2,13.86,74.38,0
672,james_davis_672,0.8166666666666667,1.0,0.0,3,1,13.09,75.53,0
673,karen_miller_673,1.5166666666666666,3.5,100.0,0,0,57.14,59.56,0
674,emily_anderson_674,1.05,7.0,0.0,2,0,12.45,79.24,0
675,patricia_moore_675,7.116666666666666,1.5,25.0,0,0,115.94,106.68,0
676,john_jackson_676,7.116666666666666,2.5,14.285714285714286,0,0,118.12,103.61,0
677,michael_wilson_677,0.7,2.0,100.0,1,0,54.43,61.48,0
678,john_garcia_678,3.3833333333333333,16.0,0.0,1,0,91.83,89.43,0
679,lisa_white_679,0.8166666666666667,2.5,100.0,0,0,53.2,58.83,0
680,patricia_moore_680,1.5166666666666666,2.0,100.0,0,0,56.87,62.56,0
681,charles_martin_681,7.116666666666666,4.0,0.0,0,0,124.42,99.15,0
682,michael_thomas_682,2.683333333333333,2.5,42.857142857142854,1,0,127.92,112.03,0
683,joseph_martin_683,0.5833333333333334,0.0,0.0,4,3,11.38,73.73,1
684,sandra_moore_684,2.1,18.5,0.0,0,0,92.9,90.37,0
685,james_williams_685,3.85,1.5,33.333333333333336,0,0,107.99,101.66,0
