invoice_id,user_id,amount,due_date,payment_date
645,323,38.51,2026-04-29,2026-05-03
646,323,104.02,2026-05-24,2026-05-25
647,324,139.44,2026-04-29,2026-05-03
648,324,142.42,2026-05-24,2026-05-28
649,325,147.41,2026-04-29,2026-04-30
650,325,147.62,2026-05-24,2026-05-26
651,326,84.98,2026-04-29,2026-05-03
652,326,96.69,2026-05-24,2026-05-28
653,327,114.89,2026-04-29,2026-05-15
654,327,67.45,2026-05-24,2026-06-04
655,328,73.43,2026-04-29,2026-05-02
656,328,119.33,2026-05-24,2026-05-24
657,329,41.39,2026-04-29,2026-05-03
658,329,60.22,2026-05-24,2026-05-28
659,330,97.01,2026-04-29,2026-05-03
660,330,134.12,2026-05-24,2026-05-26
661,331,113.62,2026-04-29,2026-05-03
662,331,115.23,2026-05-24,2026-05-25
663,332,94.59,2026-04-29,2026-05-02
664,332,114.14,2026-05-24,2026-05-27
665,333,136.14,2026-04-29,2026-05-15
666,333,141.34,2026-05-24,2026-06-07
667,334,113.54,2026-04-29,2026-05-02
668,334,69.57,2026-05-24,2026-05-28
669,335,81.34,2026-04-29,2026-04-30
670,335,75.73,2026-05-24,2026-05-26
671,336,117.17,2026-04-29,2026-05-23
672,336,134.26,2026-05-24,2026-06-04
673,337,54.21,2026-04-29,2026-04-30
674,337,81.37,2026-05-24,2026-05-27
675,338,135.53,2026-04-29,2026-05-16
676,338,64.09,2026-05-24,2026-05-29
677,339,64.7,2026-04-29,2026-05-14
678,339,33.13,2026-05-24,2026-06-05
679,340,110.27,2026-04-29,2026-05-17
680,340,30.0,2026-05-24,2026-06-14
681,341,129.88,2026-04-29,2026-05-21
682,341,134.65,2026-05-24,2026-06-05
683,342,92.03,2026-04-29,2026-05-17
684,342,124.47,2026-05-24,2026-06-11
685,343,46.75,2026-04-29,2026-05-15
686,343,36.68,2026-05-24,2026-05-26
687,344,110.7,2026-04-29,2026-05-11
688,344,103.26,2026-05-24,
689,345,146.58,2026-04-29,2026-05-03
690,345,131.41,2026-05-24,2026-05-26
691,346,79.17,2026-04-29,2026-05-19
692,346,82.56,2026-05-24,2026-05-29
693,347,64.91,2026-04-29,2026-05-21
694,347,148.16,2026-05-24,2026-06-12
695,348,63.56,2026-04-29,2026-05-19
696,348,74.53,2026-05-24,2026-05-25
697,349,103.67,2026-04-29,2026-05-11
698,349,63.36,2026-05-24,2026-06-15
699,350,76.57,2026-04-29,2026-05-16
700,350,78.34,2026-05-24,2026-05-24
701,351,112.58,2026-04-29,2026-05-03
702,351,119.31,2026-05-24,2026-05-25
703,352,146.58,2026-04-29,2026-05-19
704,352,88.55,2026-05-24,
705,353,50.75,2026-04-29,2026-05-14
706,353,120.75,2026-05-24,2026-05-29
707,354,62.22,2026-04-29,2026-05-03
708,354,120.57,2026-05-24,2026-05-26
709,355,71.26,2026-04-29,2026-05-20
710,355,126.2,2026-05-24,2026-06-16
711,356,102.98,2026-04-29,2026-05-11
712,356,34.01,2026-05-24,2026-06-04
713,357,80.51,2026-04-29,2026-04-30
714,357,96.19,2026-05-24,2026-05-28
715,358,95.53,2026-04-29,2026-04-30
716,358,64.83,2026-05-24,2026-05-24
717,359,91.1,2026-04-29,2026-05-02
718,359,95.29,2026-05-24,2026-05-24
719,360,104.11,2026-04-29,2026-04-30
720,360,32.85,2026-05-24,2026-05-28
721,361,90.93,2026-04-29,2026-05-12
722,361,122.67,2026-05-24,
723,362,42.96,2026-04-29,2026-05-01
724,362,128.86,2026-05-24,2026-05-26
725,363,71.36,2026-04-29,2026-05-15
726,363,129.04,2026-05-24,2026-06-08
727,364,68.41,2026-04-29,2026-05-01
728,364,124.79,2026-05-24,2026-05-24
729,365,90.47,2026-04-29,2026-04-29
730,365,81.24,2026-05-24,2026-05-26
731,366,36.01,2026-04-29,2026-05-19
732,366,55.92,2026-05-24,2026-06-11
733,367,59.11,2026-04-29,2026-05-03
734,367,118.22,2026-05-24,2026-05-26
735,368,94.42,2026-04-29,2026-05-11
736,368,30.0,2026-05-24,2026-06-04
737,369,61.16,2026-04-29,2026-05-12
738,369,122.46,2026-05-24,2026-06-05
739,370,128.38,2026-04-29,2026-04-29
740,370,36.57,2026-05-24,2026-06-12
741,371,87.77,2026-04-29,2026-05-11
742,371,61.87,2026-05-24,2026-06-07
743,372,50.04,2026-04-29,2026-05-02
744,372,135.04,2026-05-24,2026-05-26
745,373,49.7,2026-04-29,2026-05-19
746,373,55.93,2026-05-24,2026-06-08
747,374,38.55,2026-04-29,2026-05-03
748,374,82.17,2026-05-24,2026-05-27
749,375,120.63,2026-04-29,2026-04-30
750,375,139.96,2026-05-24,2026-05-25
751,376,69.78,2026-04-29,2026-05-14
752,376,87.06,2026-05-24,2026-06-11
753,377,124.06,2026-04-29,2026-05-02
754,377,137.68,2026-05-24,2026-05-28
755,378,35.4,2026-04-29,2026-05-19
756,378,144.37,2026-05-24,
757,379,61.47,2026-04-29,2026-05-03
758,379,141.22,2026-05-24,2026-05-25
759,380,112.93,2026-04-29,2026-05-17
760,380,87.04,2026-05-24,
761,381,148.23,2026-04-29,2026-05-02
762,381,132.29,2026-05-24,2026-05-28
763,382,41.91,2026-04-29,2026-04-30
764,382,132.61,2026-05-24,2026-05-27
765,383,127.19,2026-04-29,2026-05-01
766,383,44.02,2026-05-24,2026-05-25
767,384,53.27,2026-04-29,2026-05-03
768,384,144.66,2026-05-24,2026-05-28
769,385,45.52,2026-04-29,2026-05-02
770,385,85.38,2026-05-24,2026-05-25
771,386,131.62,2026-04-29,2026-05-15
772,386,78.19,2026-05-24,2026-06-05
773,387,46.99,2026-04-29,2026-05-02
774,387,95.66,2026-05-24,2026-05-26
775,388,87.64,2026-04-29,2026-05-02
776,388,124.57,2026-05-24,2026-05-28
777,389,83.26,2026-04-29,2026-04-29
778,389,148.9,2026-05-24,2026-05-27
779,390,67.9,2026-04-29,2026-04-29
780,390,124.73,2026-05-24,2026-05-27
781,391,56.95,2026-04-29,2026-05-13
782,391,45.52,2026-05-24,2026-06-11
783,392,130.28,2026-04-29,2026-05-02
784,392,108.09,2026-05-24,2026-05-28
785,393,41.72,2026-04-29,2026-05-02
786,393,71.74,2026-05-24,2026-05-27
787,394,59.78,2026-04-29,2026-05-02
788,394,69.82,2026-05-24,2026-05-27
789,395,92.06,2026-04-29,2026-04-29
790,395,128.29,2026-05-24,2026-05-26
791,396,139.83,2026-04-29,2026-05-01
792,396,30.37,2026-05-24,2026-05-27
793,397,62.16,2026-04-29,2026-05-10
794,397,33.34,2026-05-24,2026-06-09
795,398,81.09,2026-04-29,2026-04-29
796,398,132.87,2026-05-24,2026-05-28
797,399,95.37,2026-04-29,2026-05-01
798,399,139.74,2026-05-24,2026-05-27
799,400,80.22,2026-04-29,2026-05-02
800,400,109.18,2026-05-24,2026-05-27
801,401,77.66,2026-04-29,2026-05-02
802,401,53.85,2026-05-24,
803,402,55.82,2026-04-29,2026-05-19
804,402,59.72,2026-05-24,2026-06-16
805,403,39.95,2026-04-29,2026-05-02
806,403,106.07,2026-05-24,2026-05-26
807,404,131.48,2026-04-29,2026-05-01
808,404,105.1,2026-05-24,2026-05-25
809,405,135.4,2026-04-29,2026-05-17
810,405,140.47,2026-05-24,
811,406,85.57,2026-04-29,2026-05-22
812,406,35.4,2026-05-24,2026-06-06
813,407,63.46,2026-04-29,2026-05-15
814,407,136.78,2026-05-24,2026-06-12
815,408,119.25,2026-04-29,2026-05-01
816,408,107.2,2026-05-24,2026-05-24
817,409,85.63,2026-04-29,2026-05-03
818,409,99.18,2026-05-24,2026-05-25
819,410,134.41,2026-04-29,2026-05-02
820,410,54.9,2026-05-24,2026-05-25
821,411,53.35,2026-04-29,2026-04-29
822,411,134.15,2026-05-24,2026-05-27
823,412,63.52,2026-04-29,2026-05-03
824,412,52.6,2026-05-24,2026-05-26
825,413,147.26,2026-04-29,2026-05-13
826,413,125.73,2026-05-24,2026-06-07
827,414,145.87,2026-04-29,2026-05-01
828,414,146.68,2026-05-24,2026-05-28
829,415,130.4,2026-04-29,2026-04-30
830,415,132.22,2026-05-24,2026-05-25
831,416,94.61,2026-04-29,2026-05-03
832,416,120.98,2026-05-24,2026-05-27
833,417,103.21,2026-04-29,2026-05-03
834,417,119.49,2026-05-24,2026-05-26
835,418,61.06,2026-04-29,2026-05-03
836,418,50.74,2026-05-24,2026-05-28
837,419,74.95,2026-04-29,2026-05-01
838,419,37.28,2026-05-24,2026-05-28
839,420,46.67,2026-04-29,2026-05-14
840,420,92.19,2026-05-24,
841,421,97.79,2026-04-29,2026-05-17
842,421,120.09,2026-05-24,2026-06-15
843,422,96.25,2026-04-29,2026-05-02
844,422,96.16,2026-05-24,2026-05-25
845,423,96.92,2026-04-29,2026-05-02
846,423,103.97,2026-05-24,2026-05-24
847,424,107.65,2026-04-29,2026-04-29
848,424,140.07,2026-05-24,2026-05-27
849,425,71.12,2026-04-29,2026-05-03
850,425,83.78,2026-05-24,2026-05-28
851,426,102.97,2026-04-29,2026-05-18
852,426,106.78,2026-05-24,
853,427,35.51,2026-04-29,2026-05-01
854,427,76.76,2026-05-24,2026-05-28
855,428,112.75,2026-04-29,2026-05-20
856,428,105.9,2026-05-24,2026-06-17
857,429,101.38,2026-04-29,2026-05-13
858,429,100.15,2026-05-24,
859,430,45.17,2026-04-29,2026-05-04
860,430,111.3,2026-05-24,
861,431,98.39,2026-04-29,2026-05-15
862,431,74.45,2026-05-24,2026-06-04
863,432,62.24,2026-04-29,2026-04-30
864,432,52.65,2026-05-24,2026-05-27
865,433,144.89,2026-04-29,2026-05-14
866,433,49.64,2026-05-24,2026-05-25
867,434,74.65,2026-04-29,2026-04-29
868,434,119.52,2026-05-24,2026-05-24
869,435,74.74,2026-04-29,2026-04-30
870,435,104.36,2026-05-24,2026-05-27
871,436,81.66,2026-04-29,2026-05-03
872,436,146.51,2026-05-24,2026-05-27
873,437,136.48,2026-04-29,2026-05-03
874,437,55.66,2026-05-24,2026-05-28
875,438,148.66,2026-04-29,2026-04-29
876,438,84.45,2026-05-24,2026-05-27
877,439,134.79,2026-04-29,2026-05-03
878,439,86.6,2026-05-24,2026-05-26
879,440,96.43,2026-04-29,2026-05-03
880,440,80.98,2026-05-24,2026-05-26
881,441,53.79,2026-04-29,2026-04-30
882,441,65.98,2026-05-24,
883,442,137.12,2026-04-29,2026-05-24
884,442,121.32,2026-05-24,2026-06-14
885,443,93.14,2026-04-29,2026-04-30
886,443,53.63,2026-05-24,2026-05-28
887,444,91.47,2026-04-29,2026-05-03
888,444,56.42,2026-05-24,2026-06-06
889,445,52.34,2026-04-29,2026-05-10
890,445,111.94,2026-05-24,2026-06-08
891,446,113.31,2026-04-29,2026-04-30
892,446,64.16,2026-05-24,2026-05-27
893,447,116.32,2026-04-29,2026-04-30
894,447,105.25,2026-05-24,2026-05-28
895,448,31.3,2026-04-29,2026-05-01
896,448,118.47,2026-05-24,2026-05-28
897,449,144.95,2026-04-29,2026-04-29
898,449,111.42,2026-05-24,
899,450,96.05,2026-04-29,2026-04-30
900,450,46.65,2026-05-24,2026-05-24
901,451,111.33,2026-04-29,2026-05-11
902,451,110.41,2026-05-24,2026-06-15
903,452,50.2,2026-04-29,2026-05-02
904,452,114.72,2026-05-24,2026-05-28
905,453,138.25,2026-04-29,2026-04-29
906,453,144.51,2026-05-24,
907,454,117.56,2026-04-29,2026-05-03
908,454,50.12,2026-05-24,2026-05-27
909,455,97.25,2026-04-29,2026-05-13
910,455,73.29,2026-05-24,
911,456,65.56,2026-04-29,2026-05-20
912,456,128.85,2026-05-24,2026-06-10
913,457,119.25,2026-04-29,2026-04-29
914,457,106.89,2026-05-24,2026-05-27
915,458,100.43,2026-04-29,2026-05-02
916,458,69.06,2026-05-24,2026-05-27
917,459,113.78,2026-04-29,2026-05-02
918,459,73.03,2026-05-24,2026-05-28
919,460,61.29,2026-04-29,2026-04-29
920,460,129.65,2026-05-24,2026-05-28
921,461,119.11,2026-04-29,2026-05-24
922,461,121.84,2026-05-24,2026-06-05
923,462,114.2,2026-04-29,2026-05-15
924,462,71.18,2026-05-24,
925,463,118.07,2026-04-29,2026-04-29
926,463,136.89,2026-05-24,2026-05-27
927,464,101.27,2026-04-29,2026-04-29
928,464,91.36,2026-05-24,2026-05-27
929,465,52.27,2026-04-29,2026-04-29
930,465,136.64,2026-05-24,2026-05-28
931,466,111.97,2026-04-29,2026-05-01
932,466,50.32,2026-05-24,2026-05-26
933,467,135.57,2026-04-29,2026-05-22
934,467,141.26,2026-05-24,2026-06-18
935,468,143.91,2026-04-29,2026-05-03
936,468,83.3,2026-05-24,2026-05-24
937,469,39.16,2026-04-29,2026-04-30
938,469,117.91,2026-05-24,2026-05-26
939,470,91.21,2026-04-29,2026-05-02
940,470,131.61,2026-05-24,
941,471,89.77,2026-04-29,2026-05-11
942,471,32.44,2026-05-24,
943,472,33.13,2026-04-29,2026-05-11
944,472,114.91,2026-05-24,2026-06-17
945,473,40.12,2026-04-29,2026-05-18
946,473,141.56,2026-05-24,2026-05-25
947,474,55.74,2026-04-29,2026-05-19
948,474,80.0,2026-05-24,
949,475,81.84,2026-04-29,2026-05-03
950,475,147.25,2026-05-24,2026-05-28
951,476,134.08,2026-04-29,2026-05-02
952,476,91.51,2026-05-24,2026-05-27
953,477,141.26,2026-04-29,2026-05-02
954,477,66.79,2026-05-24,2026-05-27
955,478,117.63,2026-04-29,2026-05-02
956,478,42.49,2026-05-24,2026-05-28
957,479,40.18,2026-04-29,2026-04-30
958,479,73.21,2026-05-24,
959,480,101.69,2026-04-29,2026-05-12
960,480,31.32,2026-05-24,2026-06-18
961,481,124.86,2026-04-29,2026-05-01
962,481,104.16,2026-05-24,2026-05-26
963,482,33.46,2026-04-29,2026-05-15
964,482,54.0,2026-05-24,
965,483,45.91,2026-04-29,2026-05-23
966,483,85.91,2026-05-24,2026-06-07
967,484,83.57,2026-04-29,2026-05-02
968,484,32.93,2026-05-24,2026-05-26
969,485,133.03,2026-04-29,2026-05-19
970,485,99.89,2026-05-24,2026-06-11
971,486,47.87,2026-04-29,2026-05-02
972,486,82.02,2026-05-24,2026-05-28
973,487,38.12,2026-04-29,2026-05-01
974,487,119.2,2026-05-24,2026-05-25
975,488,133.88,2026-04-29,2026-04-29
976,488,42.41,2026-05-24,2026-05-28
977,489,93.83,2026-04-29,2026-05-17
978,489,96.76,2026-05-24,2026-06-17
979,490,35.47,2026-04-29,2026-05-17
980,490,113.93,2026-05-24,2026-06-12
981,491,67.29,2026-04-29,2026-05-02
982,491,139.8,2026-05-24,2026-05-27
983,492,99.66,2026-04-29,2026-05-03
984,492,141.57,2026-05-24,2026-05-27
985,493,132.41,2026-04-29,2026-05-01
986,493,71.74,2026-05-24,2026-05-25
987,494,102.63,2026-04-29,2026-05-16
988,494,133.73,2026-05-24,2026-06-05
989,495,68.48,2026-04-29,2026-05-01
990,495,147.6,2026-05-24,2026-05-27
991,496,56.46,2026-04-29,2026-05-11
992,496,127.49,2026-05-24,2026-06-12
993,497,72.3,2026-04-29,2026-05-02
994,497,47.64,2026-05-24,2026-05-27
995,498,51.39,2026-04-29,2026-05-02
996,498,44.21,2026-05-24,2026-05-27
997,499,122.65,2026-04-29,2026-05-16
998,499,58.53,2026-05-24,
999,500,32.83,2026-04-29,2026-05-03
1000,500,32.74,2026-05-24,2026-05-24
1001,501,88.03,2026-04-29,2026-05-01
1002,501,39.1,2026-05-24,2026-05-26
1003,502,139.37,2026-04-29,2026-05-01
1004,502,62.91,2026-05-24,2026-05-25
1005,503,61.91,2026-04-29,2026-05-02
1006,503,101.38,2026-05-24,2026-05-25
1007,504,87.21,2026-04-29,2026-04-30
1008,504,122.12,2026-05-24,2026-05-28
1009,505,105.53,2026-04-29,2026-05-22
1010,505,139.53,2026-05-24,2026-06-05
1011,506,59.06,2026-04-29,2026-05-03
1012,506,103.22,2026-05-24,2026-05-28
1013,507,43.48,2026-04-29,2026-04-30
1014,507,138.29,2026-05-24,
1015,508,140.35,2026-04-29,2026-05-15
1016,508,84.53,2026-05-24,2026-06-09
1017,509,61.39,2026-04-29,2026-05-02
1018,509,57.45,2026-05-24,2026-05-28
1019,510,109.39,2026-04-29,2026-05-03
1020,510,124.58,2026-05-24,2026-05-28
1021,511,121.78,2026-04-29,2026-05-12
1022,511,79.82,2026-05-24,2026-06-13
1023,512,84.04,2026-04-29,2026-05-02
1024,512,72.69,2026-05-24,2026-05-25
1025,513,71.93,2026-04-29,2026-05-24
1026,513,46.3,2026-05-24,2026-06-05
1027,514,114.78,2026-04-29,2026-05-18
1028,514,148.85,2026-05-24,2026-06-06
1029,515,32.83,2026-04-29,2026-05-01
1030,515,114.72,2026-05-24,2026-05-24
1031,516,71.52,2026-04-29,2026-05-14
1032,516,124.24,2026-05-24,2026-06-10
1033,517,39.04,2026-04-29,2026-05-02
1034,517,143.86,2026-05-24,
1035,518,99.3,2026-04-29,2026-04-30
1036,518,62.46,2026-05-24,
1037,519,112.59,2026-04-29,2026-04-29
1038,519,115.15,2026-05-24,2026-05-26
1039,520,88.71,2026-04-29,2026-05-01
1040,520,121.09,2026-05-24,2026-05-28
1041,521,147.84,2026-04-29,2026-05-23
1042,521,103.66,2026-05-24,2026-06-18
1043,522,83.2,2026-04-29,2026-05-03
1044,522,48.88,2026-05-24,2026-05-24
1045,523,149.09,2026-04-29,2026-05-15
1046,523,124.67,2026-05-24,
1047,524,61.58,2026-04-29,2026-04-30
1048,524,104.32,2026-05-24,2026-05-26
1049,525,88.05,2026-04-29,2026-05-12
1050,525,122.29,2026-05-24,
1051,526,90.67,2026-04-29,2026-05-03
1052,526,118.51,2026-05-24,2026-05-28
1053,527,65.9,2026-04-29,2026-05-22
1054,527,106.83,2026-05-24,2026-06-06
1055,528,131.8,2026-04-29,2026-05-01
1056,528,103.89,2026-05-24,2026-05-24
1057,529,142.08,2026-04-29,2026-04-30
1058,529,96.45,2026-05-24,2026-05-28
1059,530,49.59,2026-04-29,2026-05-01
1060,530,56.94,2026-05-24,2026-05-26
1061,531,78.34,2026-04-29,2026-05-12
1062,531,55.74,2026-05-24,2026-06-04
1063,532,52.18,2026-04-29,2026-05-21
1064,532,36.87,2026-05-24,2026-06-14
1065,533,39.71,2026-04-29,2026-05-14
1066,533,74.47,2026-05-24,2026-06-10
1067,534,63.28,2026-04-29,2026-05-11
1068,534,68.21,2026-05-24,2026-06-17
1069,535,53.08,2026-04-29,2026-05-12
1070,535,136.35,2026-05-24,2026-06-11
1071,536,66.32,2026-04-29,2026-05-18
1072,536,39.79,2026-05-24,2026-06-10
1073,537,114.0,2026-04-29,2026-05-19
1074,537,85.77,2026-05-24,2026-06-06
1075,538,64.33,2026-04-29,2026-05-02
1076,538,104.96,2026-05-24,2026-05-27
1077,539,121.84,2026-04-29,2026-04-29
1078,539,134.19,2026-05-24,2026-05-25
1079,540,88.84,2026-04-29,2026-05-14
1080,540,123.56,2026-05-24,2026-06-07
1081,541,124.14,2026-04-29,2026-05-21
1082,541,127.04,2026-05-24,2026-06-07
1083,542,42.63,2026-04-29,2026-04-29
1084,542,43.8,2026-05-24,2026-05-25
1085,543,131.98,2026-04-29,2026-05-19
1086,543,136.23,2026-05-24,
1087,544,114.89,2026-04-29,2026-04-29
1088,544,70.6,2026-05-24,2026-05-25
1089,545,64.91,2026-04-29,2026-05-03
1090,545,118.79,2026-05-24,2026-05-24
1091,546,136.16,2026-04-29,2026-05-01
1092,546,102.9,2026-05-24,2026-05-26
1093,547,135.03,2026-04-29,2026-05-18
1094,547,49.19,2026-05-24,2026-06-10
1095,548,124.21,2026-04-29,2026-04-30
1096,548,146.44,2026-05-24,2026-05-27
1097,549,71.03,2026-04-29,2026-04-30
1098,549,135.73,2026-05-24,2026-05-29
1099,550,51.85,2026-04-29,2026-04-30
1100,550,96.57,2026-05-24,2026-05-25
1101,551,69.76,2026-04-29,2026-05-01
1102,551,52.97,2026-05-24,2026-05-28
1103,552,40.81,2026-04-29,2026-05-02
1104,552,64.5,2026-05-24,2026-05-26
1105,553,146.09,2026-04-29,2026-05-11
1106,553,139.51,2026-05-24,2026-06-04
1107,554,45.93,2026-04-29,2026-05-02
1108,554,122.09,2026-05-24,2026-05-24
1109,555,41.92,2026-04-29,2026-05-03
1110,555,35.69,2026-05-24,2026-05-28
1111,556,59.02,2026-04-29,2026-05-10
1112,556,94.1,2026-05-24,2026-06-09
1113,557,63.31,2026-04-29,2026-04-29
1114,557,58.62,2026-05-24,
1115,558,149.1,2026-04-29,2026-05-01
1116,558,72.58,2026-05-24,2026-05-28
1117,559,103.54,2026-04-29,2026-05-04
1118,559,69.53,2026-05-24,2026-06-07
1119,560,58.19,2026-04-29,2026-04-29
1120,560,122.29,2026-05-24,2026-05-24
1121,561,107.37,2026-04-29,2026-05-24
1122,561,134.81,2026-05-24,2026-06-15
1123,562,90.4,2026-04-29,2026-05-14
1124,562,97.36,2026-05-24,2026-06-10
1125,563,82.33,2026-04-29,2026-05-12
1126,563,134.69,2026-05-24,2026-05-26
1127,564,83.48,2026-04-29,2026-05-02
1128,564,101.62,2026-05-24,2026-05-27
1129,565,97.14,2026-04-29,2026-05-17
1130,565,134.68,2026-05-24,2026-06-15
1131,566,74.0,2026-04-29,2026-05-13
1132,566,90.73,2026-05-24,
1133,567,101.46,2026-04-29,2026-05-11
1134,567,79.52,2026-05-24,2026-06-13
1135,568,138.88,2026-04-29,2026-04-29
1136,568,60.81,2026-05-24,2026-05-24
1137,569,62.53,2026-04-29,2026-04-30
1138,569,79.77,2026-05-24,2026-06-13
1139,570,77.33,2026-04-29,2026-05-21
1140,570,132.01,2026-05-24,2026-06-05
1141,571,83.94,2026-04-29,2026-05-03
1142,571,76.88,2026-05-24,2026-05-28
1143,572,105.88,2026-04-29,2026-05-15
1144,572,82.49,2026-05-24,2026-06-12
1145,573,99.59,2026-04-29,2026-05-11
1146,573,46.4,2026-05-24,2026-05-26
1147,574,100.95,2026-04-29,2026-05-17
1148,574,96.21,2026-05-24,2026-06-16
1149,575,142.6,2026-04-29,2026-05-16
1150,575,148.02,2026-05-24,2026-05-29
1151,576,111.37,2026-04-29,2026-04-29
1152,576,113.08,2026-05-24,2026-06-11
1153,577,92.72,2026-04-29,2026-05-03
1154,577,122.11,2026-05-24,2026-05-27
1155,578,63.54,2026-04-29,2026-05-16
1156,578,137.2,2026-05-24,2026-06-07
1157,579,43.66,2026-04-29,2026-05-02
1158,579,140.33,2026-05-24,2026-05-27
1159,580,119.68,2026-04-29,2026-05-02
1160,580,120.55,2026-05-24,2026-05-27
1161,581,77.02,2026-04-29,2026-05-02
1162,581,145.98,2026-05-24,2026-05-26
1163,582,38.31,2026-04-29,2026-04-29
1164,582,103.78,2026-05-24,
1165,583,113.27,2026-04-29,2026-05-12
1166,583,43.63,2026-05-24,2026-06-13
1167,584,73.35,2026-04-29,2026-05-19
1168,584,34.75,2026-05-24,2026-06-09
1169,585,138.04,2026-04-29,2026-04-30
1170,585,36.45,2026-05-24,2026-05-26
1171,586,141.41,2026-04-29,2026-05-23
1172,586,42.3,2026-05-24,2026-06-08
1173,587,124.43,2026-04-29,2026-04-30
1174,587,146.24,2026-05-24,2026-06-09
1175,588,36.0,2026-04-29,2026-05-16
1176,588,140.67,2026-05-24,2026-06-08
1177,589,128.07,2026-04-29,2026-05-01
1178,589,126.94,2026-05-24,2026-05-24
1179,590,100.53,2026-04-29,2026-05-16
1180,590,61.38,2026-05-24,2026-06-05
1181,591,74.14,2026-04-29,2026-04-30
1182,591,72.88,2026-05-24,
1183,592,79.44,2026-04-29,2026-04-29
1184,592,94.29,2026-05-24,2026-05-26
1185,593,33.37,2026-04-29,2026-05-10
1186,593,54.51,2026-05-24,2026-06-16
1187,594,113.16,2026-04-29,2026-04-29
1188,594,100.02,2026-05-24,2026-05-24
1189,595,117.07,2026-04-29,2026-05-11
1190,595,139.12,2026-05-24,
1191,596,146.13,2026-04-29,2026-05-03
1192,596,108.43,2026-05-24,2026-05-26
1193,597,77.46,2026-04-29,2026-05-13
1194,597,103.25,2026-05-24,2026-06-10
1195,598,116.39,2026-04-29,2026-05-23
1196,598,126.5,2026-05-24,2026-06-12
1197,599,74.87,2026-04-29,2026-05-03
1198,599,111.04,2026-05-24,2026-05-25
1199,600,132.24,2026-04-29,2026-05-01
1200,600,30.59,2026-05-24,2026-05-28
1201,601,81.77,2026-04-29,2026-05-01
1202,601,107.19,2026-05-24,2026-05-26
1203,602,107.72,2026-04-29,2026-04-29
1204,602,142.8,2026-05-24,2026-06-10
1205,603,118.22,2026-04-29,2026-05-04
1206,603,45.11,2026-05-24,2026-05-28
1207,604,110.49,2026-04-29,2026-05-10
1208,604,145.78,2026-05-24,2026-06-11
1209,605,140.56,2026-04-29,2026-05-19
1210,605,134.61,2026-05-24,
1211,606,30.17,2026-04-29,2026-05-11
1212,606,99.36,2026-05-24,
1213,607,99.97,2026-04-29,2026-05-04
1214,607,90.75,2026-05-24,2026-06-12
1215,608,91.68,2026-04-29,2026-05-02
1216,608,44.4,2026-05-24,2026-05-27
1217,609,79.72,2026-04-29,2026-05-23
1218,609,36.12,2026-05-24,2026-06-07
1219,610,120.12,2026-04-29,2026-05-04
1220,610,86.82,2026-05-24,2026-06-13
1221,611,54.43,2026-04-29,2026-05-20
1222,611,62.14,2026-05-24,2026-06-12
1223,612,89.0,2026-04-29,2026-04-29
1224,612,104.28,2026-05-24,2026-05-28
1225,613,73.91,2026-04-29,2026-04-30
1226,613,71.77,2026-05-24,2026-05-27
