purchase_id,user_id,amount,purchase_date,discount_applied,discount_value
664,121,35.63,2026-04-12,0,0.0
665,121,91.78,2026-03-30,0,0.0
666,121,85.33,2026-04-23,0,0.0
667,121,82.14,2026-04-30,0,0.0
668,121,44.72,2026-03-24,0,0.0
669,121,84.77,2026-04-04,0,0.0
670,121,65.33,2026-04-21,0,0.0
671,122,88.28,2026-04-14,1,9.81
672,122,51.13,2026-05-08,0,0.0
673,122,81.16,2026-05-12,0,0.0
674,123,80.15,2026-05-04,0,0.0
675,123,52.28,2026-04-10,0,0.0
676,123,50.68,2026-04-08,1,5.63
677,123,52.17,2026-04-16,1,5.8
678,123,59.24,2026-04-22,0,0.0
679,123,83.83,2026-05-14,0,0.0
680,123,30.55,2026-05-08,0,0.0
681,124,53.61,2026-04-17,0,0.0
682,124,77.88,2026-04-19,0,0.0
683,124,73.52,2026-04-13,0,0.0
684,124,90.59,2026-03-31,0,0.0
685,124,41.57,2026-03-21,0,0.0
686,125,37.56,2026-05-18,0,0.0
687,125,52.66,2026-05-03,0,0.0
688,125,25.42,2026-04-21,0,0.0
689,125,29.83,2026-04-05,0,0.0
690,126,71.68,2026-03-24,0,0.0
691,126,92.7,2026-05-07,0,0.0
692,126,75.39,2026-05-19,0,0.0
693,126,98.09,2026-05-07,0,0.0
694,126,90.18,2026-04-21,0,0.0
695,126,60.18,2026-04-30,0,0.0
696,126,67.94,2026-04-17,0,0.0
697,127,34.64,2026-05-07,0,0.0
698,127,23.64,2026-05-15,0,0.0
699,127,62.55,2026-05-03,0,0.0
700,128,76.12,2026-05-10,0,0.0
701,128,49.49,2026-04-25,0,0.0
702,128,51.94,2026-03-28,0,0.0
703,128,81.1,2026-04-25,0,0.0
704,128,89.59,2026-04-10,0,0.0
705,128,86.35,2026-04-13,0,0.0
706,128,45.89,2026-05-11,0,0.0
707,128,44.64,2026-05-06,0,0.0
708,129,68.12,2026-05-11,0,0.0
709,129,51.47,2026-05-17,0,0.0
710,129,73.22,2026-05-02,0,0.0
711,129,64.69,2026-04-22,0,0.0
712,129,52.07,2026-03-21,0,0.0
713,130,86.18,2026-05-01,0,0.0
714,130,34.72,2026-04-22,0,0.0
715,130,25.01,2026-04-06,0,0.0
716,131,45.95,2026-04-21,1,11.49
717,131,22.63,2026-04-26,1,22.62
718,131,37.81,2026-03-25,1,16.21
719,132,45.36,2026-04-12,0,0.0
720,132,94.13,2026-05-06,0,0.0
721,132,52.94,2026-04-13,0,0.0
722,132,23.59,2026-03-29,0,0.0
723,133,94.74,2026-05-16,0,0.0
724,133,82.32,2026-05-10,0,0.0
725,133,67.56,2026-05-17,0,0.0
726,133,83.39,2026-03-31,0,0.0
727,134,78.96,2026-04-13,0,0.0
728,134,62.33,2026-04-01,0,0.0
729,134,81.48,2026-03-28,0,0.0
730,134,51.44,2026-05-07,0,0.0
731,134,70.03,2026-04-03,0,0.0
732,134,35.79,2026-03-27,0,0.0
733,135,63.69,2026-04-17,1,27.29
734,135,60.09,2026-05-03,1,15.02
735,135,26.73,2026-04-20,1,11.46
736,135,68.38,2026-04-09,1,29.3
737,135,26.22,2026-04-30,1,6.56
738,136,46.9,2026-05-14,0,0.0
739,136,40.22,2026-03-27,0,0.0
740,136,33.09,2026-04-27,0,0.0
741,136,33.77,2026-03-30,0,0.0
742,137,58.81,2026-05-07,0,0.0
743,137,55.79,2026-05-17,0,0.0
744,137,28.48,2026-03-25,0,0.0
745,137,83.86,2026-05-08,0,0.0
746,137,77.82,2026-04-06,0,0.0
747,137,48.15,2026-03-30,0,0.0
748,137,22.52,2026-04-17,0,0.0
749,138,51.17,2026-05-18,1,5.69
750,138,57.11,2026-04-17,0,0.0
751,138,41.09,2026-03-29,0,0.0
752,139,57.57,2026-03-30,1,6.4
753,139,41.29,2026-03-24,0,0.0
754,139,53.68,2026-05-02,1,5.96
755,139,63.71,2026-04-22,0,0.0
756,139,57.16,2026-04-21,0,0.0
757,139,93.73,2026-05-18,0,0.0
758,139,52.0,2026-05-14,0,0.0
759,140,20.86,2026-05-05,1,8.94
760,140,33.3,2026-04-01,1,8.32
761,140,46.47,2026-03-24,1,19.91
762,140,23.33,2026-03-31,1,23.34
763,140,22.52,2026-04-24,1,22.52
764,140,55.34,2026-04-11,1,13.84
765,140,21.99,2026-05-12,1,9.42
766,140,25.09,2026-04-24,1,10.76
767,141,80.4,2026-05-19,0,0.0
768,141,34.67,2026-04-15,0,0.0
769,141,83.67,2026-04-03,0,0.0
770,141,70.85,2026-03-21,0,0.0
771,141,80.55,2026-05-09,0,0.0
772,142,40.44,2026-04-13,0,0.0
773,142,80.87,2026-04-13,0,0.0
774,142,33.24,2026-05-19,0,0.0
775,142,43.47,2026-03-25,0,0.0
776,142,49.58,2026-04-15,0,0.0
777,142,50.28,2026-05-05,0,0.0
778,143,88.52,2026-04-08,0,0.0
779,143,81.19,2026-04-05,0,0.0
780,143,74.62,2026-04-24,0,0.0
781,143,51.26,2026-04-23,0,0.0
782,143,81.0,2026-05-16,0,0.0
783,144,57.78,2026-03-29,0,0.0
784,144,30.59,2026-04-24,0,0.0
785,144,22.65,2026-04-14,0,0.0
786,144,87.25,2026-05-11,0,0.0
787,145,61.86,2026-05-16,0,0.0
788,145,91.62,2026-05-03,0,0.0
789,145,46.19,2026-05-13,0,0.0
790,145,35.17,2026-04-02,0,0.0
791,146,80.56,2026-03-31,0,0.0
792,146,82.91,2026-05-15,0,0.0
793,146,22.73,2026-04-09,0,0.0
794,147,25.01,2026-03-23,1,10.72
795,147,17.56,2026-04-01,1,7.52
796,147,12.93,2026-04-02,1,12.94
797,147,37.7,2026-04-13,1,9.42
798,147,29.25,2026-04-13,1,12.53
799,147,35.7,2026-03-29,1,15.3
800,147,71.86,2026-05-11,1,17.96
801,147,23.07,2026-05-04,1,23.07
802,148,58.83,2026-04-21,1,6.54
803,148,97.49,2026-04-25,0,0.0
804,148,37.1,2026-04-26,0,0.0
805,148,75.55,2026-04-29,0,0.0
806,148,66.68,2026-04-20,0,0.0
807,149,51.74,2026-05-06,1,12.94
808,149,40.22,2026-05-04,1,10.06
809,149,55.32,2026-04-28,1,13.83
810,150,65.39,2026-05-02,0,0.0
811,150,50.95,2026-03-30,0,0.0
812,150,74.26,2026-03-24,0,0.0
813,150,97.69,2026-05-04,0,0.0
814,150,69.67,2026-03-26,0,0.0
815,150,55.58,2026-03-22,0,0.0
816,150,51.6,2026-05-07,0,0.0
817,151,24.71,2026-04-20,1,10.59
818,151,18.62,2026-05-10,1,4.65
819,151,39.76,2026-04-13,1,39.77
820,152,47.43,2026-05-12,1,47.42
821,152,15.56,2026-04-11,1,6.67
822,152,13.53,2026-04-02,1,13.53
823,152,16.19,2026-05-13,1,16.18
824,153,81.92,2026-04-14,0,0.0
825,153,30.94,2026-05-17,0,0.0
826,153,64.74,2026-04-28,0,0.0
827,153,44.34,2026-04-07,0,0.0
828,153,38.14,2026-03-28,0,0.0
829,153,50.07,2026-05-14,0,0.0
830,154,90.46,2026-03-26,0,0.0
831,154,27.41,2026-03-29,0,0.0
832,154,23.6,2026-04-11,0,0.0
833,154,94.18,2026-05-06,0,0.0
834,154,93.54,2026-03-30,0,0.0
835,154,45.87,2026-04-14,0,0.0
836,155,36.62,2026-04-01,0,0.0
837,155,34.1,2026-05-06,1,3.79
838,155,71.34,2026-05-05,0,0.0
839,156,44.03,2026-05-02,1,18.87
840,156,29.28,2026-03-28,1,29.28
841,156,38.46,2026-03-23,1,38.47
842,157,24.7,2026-04-25,0,0.0
843,157,82.98,2026-04-29,0,0.0
844,157,88.42,2026-05-13,0,0.0
845,157,26.91,2026-03-24,0,0.0
846,157,29.28,2026-04-18,0,0.0
847,157,30.82,2026-03-24,0,0.0
848,157,27.82,2026-04-04,0,0.0
849,158,31.43,2026-05-05,0,0.0
850,158,34.48,2026-05-10,0,0.0
851,158,32.4,2026-04-14,0,0.0
852,158,62.88,2026-05-19,0,0.0
853,159,69.28,2026-04-24,0,0.0
854,159,71.21,2026-05-09,0,0.0
855,159,51.82,2026-03-26,0,0.0
856,159,44.1,2026-05-02,0,0.0
857,159,86.99,2026-03-31,0,0.0
858,159,92.75,2026-03-25,0,0.0
859,159,84.22,2026-04-29,0,0.0
860,159,20.73,2026-03-29,0,0.0
861,160,54.24,2026-04-04,0,0.0
862,160,47.57,2026-05-16,0,0.0
863,160,57.67,2026-04-07,0,0.0
864,160,80.77,2026-03-23,0,0.0
865,160,30.0,2026-05-15,0,0.0
866,160,66.04,2026-03-30,0,0.0
867,161,54.97,2026-04-30,0,0.0
868,161,92.08,2026-04-26,0,0.0
869,161,35.67,2026-03-30,0,0.0
870,162,39.66,2026-04-30,1,16.99
871,162,19.2,2026-04-17,1,4.8
872,162,56.9,2026-04-10,1,14.23
873,162,36.59,2026-03-21,1,15.68
874,162,34.04,2026-04-25,1,8.51
875,162,61.08,2026-04-18,1,26.18
876,163,55.76,2026-04-07,0,0.0
877,163,69.52,2026-04-01,0,0.0
878,163,92.26,2026-04-04,0,0.0
879,163,66.37,2026-04-06,0,0.0
880,163,50.1,2026-05-13,0,0.0
881,163,47.99,2026-04-22,0,0.0
882,163,56.42,2026-03-31,0,0.0
883,163,68.75,2026-04-11,0,0.0
884,164,16.94,2026-05-17,1,16.94
885,164,32.81,2026-05-05,1,14.06
886,164,23.4,2026-05-15,1,23.41
887,164,17.19,2026-04-01,1,17.19
888,164,55.78,2026-05-16,1,13.95
889,164,46.94,2026-05-16,1,46.94
890,164,49.47,2026-05-05,1,21.2
891,165,87.32,2026-05-12,0,0.0
892,165,23.15,2026-04-22,0,0.0
893,165,73.72,2026-04-26,1,8.19
894,165,34.69,2026-04-11,0,0.0
895,165,71.09,2026-04-04,0,0.0
896,165,64.89,2026-04-21,0,0.0
897,165,71.16,2026-04-27,0,0.0
898,165,34.77,2026-04-09,1,3.86
899,166,75.76,2026-05-17,0,0.0
900,166,38.18,2026-04-21,0,0.0
901,166,59.2,2026-04-02,0,0.0
902,166,87.56,2026-05-10,0,0.0
903,166,45.18,2026-04-12,0,0.0
904,166,83.08,2026-04-09,0,0.0
905,166,73.36,2026-04-27,0,0.0
906,167,67.61,2026-04-16,1,28.97
907,167,38.02,2026-04-17,1,9.51
908,167,34.67,2026-04-07,1,8.67
909,167,15.81,2026-05-16,1,15.81
910,167,27.57,2026-03-28,1,11.81
911,167,11.85,2026-04-26,1,11.85
912,167,32.12,2026-05-10,1,32.12
913,168,13.07,2026-04-03,1,13.07
914,168,30.92,2026-04-25,1,30.92
915,168,56.78,2026-03-31,1,14.19
916,168,69.83,2026-04-23,1,17.46
917,168,32.61,2026-04-15,1,32.62
918,168,13.44,2026-04-06,1,13.44
919,168,49.61,2026-04-19,1,49.62
920,168,47.61,2026-04-25,1,20.41
921,169,41.14,2026-03-22,0,0.0
922,169,74.85,2026-03-21,0,0.0
923,169,63.46,2026-05-14,0,0.0
924,170,76.26,2026-03-28,0,0.0
925,170,47.22,2026-05-07,1,5.25
926,170,63.36,2026-04-05,0,0.0
927,171,62.98,2026-05-05,0,0.0
928,171,65.49,2026-05-14,0,0.0
929,171,86.78,2026-05-14,0,0.0
930,171,85.82,2026-04-09,0,0.0
931,172,82.52,2026-04-28,0,0.0
932,172,66.13,2026-04-04,0,0.0
933,172,42.7,2026-04-18,1,4.75
934,172,76.95,2026-03-28,0,0.0
935,172,34.24,2026-03-23,0,0.0
936,172,57.73,2026-05-15,0,0.0
937,172,33.43,2026-04-12,0,0.0
938,172,29.95,2026-04-21,0,0.0
939,173,48.57,2026-04-24,0,0.0
940,173,32.0,2026-04-17,0,0.0
941,173,43.24,2026-04-02,0,0.0
942,173,47.47,2026-05-03,0,0.0
943,173,98.66,2026-04-16,0,0.0
944,174,59.12,2026-05-12,0,0.0
945,174,46.23,2026-04-11,0,0.0
946,174,69.81,2026-03-24,0,0.0
947,174,24.63,2026-04-10,0,0.0
948,174,61.8,2026-04-13,0,0.0
949,174,90.9,2026-04-04,0,0.0
950,174,97.88,2026-03-30,0,0.0
951,174,33.66,2026-03-22,0,0.0
952,175,76.28,2026-05-16,0,0.0
953,175,31.66,2026-05-09,0,0.0
954,175,96.81,2026-05-17,0,0.0
955,175,57.06,2026-04-07,0,0.0
956,175,41.39,2026-03-26,0,0.0
957,175,69.25,2026-04-28,0,0.0
958,176,37.47,2026-04-16,0,0.0
959,176,49.88,2026-05-04,0,0.0
960,176,54.94,2026-05-17,0,0.0
961,177,90.36,2026-05-14,0,0.0
962,177,97.59,2026-04-27,0,0.0
963,177,90.89,2026-04-03,0,0.0
964,177,71.92,2026-03-30,0,0.0
965,178,72.42,2026-04-02,0,0.0
966,178,55.52,2026-04-30,0,0.0
967,178,28.14,2026-04-20,0,0.0
968,178,99.77,2026-04-12,0,0.0
969,178,27.68,2026-04-04,0,0.0
970,178,73.56,2026-04-18,0,0.0
971,178,84.53,2026-03-29,0,0.0
972,178,29.96,2026-05-01,0,0.0
973,179,56.49,2026-04-01,1,24.21
974,179,49.23,2026-05-03,1,21.1
975,179,46.59,2026-04-25,1,46.59
976,179,17.24,2026-05-06,1,17.23
977,179,31.75,2026-03-28,1,13.61
978,179,13.06,2026-03-21,1,13.05
979,180,31.33,2026-05-19,0,0.0
980,180,94.24,2026-03-27,0,0.0
981,180,35.92,2026-05-05,0,0.0
982,180,63.62,2026-04-26,0,0.0
983,180,60.28,2026-04-01,0,0.0
984,180,35.37,2026-04-30,0,0.0
985,180,69.72,2026-03-27,0,0.0
986,181,20.91,2026-04-23,0,0.0
987,181,67.21,2026-04-03,0,0.0
988,181,89.24,2026-03-21,0,0.0
989,181,52.62,2026-03-25,0,0.0
990,181,94.52,2026-05-11,0,0.0
991,181,22.7,2026-04-19,0,0.0
992,181,90.65,2026-04-21,0,0.0
993,181,67.69,2026-04-21,0,0.0
994,182,17.31,2026-04-01,1,17.31
995,182,16.42,2026-04-17,1,4.11
996,182,22.97,2026-05-18,1,22.96
997,182,24.01,2026-05-17,1,10.29
998,183,76.66,2026-04-22,0,0.0
999,183,58.4,2026-04-20,0,0.0
1000,183,80.12,2026-03-24,0,0.0
1001,183,35.3,2026-04-30,0,0.0
1002,183,35.8,2026-04-30,0,0.0
1003,183,47.41,2026-03-24,0,0.0
1004,183,69.81,2026-04-30,0,0.0
1005,183,61.51,2026-04-20,0,0.0
1006,184,44.46,2026-05-07,0,0.0
1007,184,46.82,2026-04-13,1,5.2
1008,184,88.29,2026-04-29,0,0.0
1009,184,67.2,2026-04-07,0,0.0
1010,184,47.74,2026-04-05,0,0.0
1011,184,75.51,2026-04-14,0,0.0
1012,184,39.85,2026-05-07,0,0.0
1013,185,29.17,2026-04-07,0,0.0
1014,185,64.39,2026-05-04,0,0.0
1015,185,52.61,2026-05-12,0,0.0
1016,185,57.85,2026-04-17,0,0.0
1017,185,78.71,2026-04-15,0,0.0
1018,185,62.2,2026-05-14,0,0.0
1019,186,49.67,2026-04-21,1,49.66
1020,186,37.11,2026-04-08,1,15.91
1021,186,64.3,2026-04-23,1,16.07
1022,187,28.01,2026-04-20,0,0.0
1023,187,85.4,2026-04-07,0,0.0
1024,187,62.13,2026-04-20,0,0.0
1025,187,21.74,2026-05-15,0,0.0
1026,187,41.01,2026-05-13,0,0.0
1027,187,48.29,2026-03-29,0,0.0
1028,188,86.52,2026-04-08,0,0.0
1029,188,37.32,2026-04-20,0,0.0
1030,188,81.07,2026-04-30,0,0.0
1031,188,41.84,2026-05-10,0,0.0
1032,188,32.18,2026-04-03,0,0.0
1033,188,79.7,2026-03-30,0,0.0
1034,189,98.72,2026-04-03,0,0.0
1035,189,42.99,2026-03-28,0,0.0
1036,189,50.75,2026-04-19,0,0.0
1037,189,70.38,2026-04-09,0,0.0
1038,189,37.87,2026-04-04,0,0.0
1039,189,32.44,2026-05-18,0,0.0
1040,189,40.94,2026-04-23,0,0.0
1041,190,11.28,2026-05-04,1,11.29
1042,190,25.35,2026-04-05,1,6.34
1043,190,20.11,2026-04-09,1,20.11
1044,190,21.81,2026-04-14,1,9.34
1045,190,77.54,2026-05-05,1,19.38
1046,190,20.2,2026-03-29,1,8.65
1047,191,33.95,2026-04-24,0,0.0
1048,191,74.11,2026-03-25,0,0.0
1049,191,73.56,2026-05-17,1,8.17
1050,191,46.37,2026-03-22,0,0.0
1051,191,45.55,2026-04-29,0,0.0
1052,191,34.53,2026-03-27,0,0.0
1053,192,52.24,2026-04-21,0,0.0
1054,192,86.27,2026-03-23,0,0.0
1055,192,54.08,2026-04-02,0,0.0
1056,193,43.68,2026-04-25,0,0.0
1057,193,64.6,2026-04-23,0,0.0
1058,193,39.87,2026-04-27,0,0.0
1059,193,94.94,2026-05-19,0,0.0
1060,193,49.58,2026-04-26,0,0.0
1061,194,82.03,2026-04-20,0,0.0
1062,194,99.52,2026-05-16,0,0.0
1063,194,31.38,2026-05-14,0,0.0
1064,194,61.12,2026-04-10,0,0.0
1065,194,56.3,2026-04-11,0,0.0
1066,194,32.25,2026-03-22,0,0.0
1067,195,56.69,2026-05-04,0,0.0
1068,195,98.66,2026-03-31,0,0.0
1069,195,38.38,2026-03-31,0,0.0
1070,195,83.15,2026-04-21,0,0.0
1071,196,29.24,2026-05-19,0,0.0
1072,196,77.76,2026-05-11,0,0.0
1073,196,98.7,2026-04-05,0,0.0
1074,196,93.36,2026-03-24,0,0.0
1075,196,54.8,2026-04-11,0,0.0
1076,197,31.52,2026-04-19,0,0.0
1077,197,98.52,2026-04-25,0,0.0
1078,197,20.5,2026-05-10,0,0.0
1079,197,55.91,2026-04-19,0,0.0
1080,198,69.62,2026-05-02,1,17.4
1081,198,41.84,2026-04-29,1,10.46
1082,198,49.61,2026-05-11,1,21.26
1083,198,23.28,2026-04-18,1,9.98
1084,198,69.89,2026-05-15,1,29.95
1085,198,34.32,2026-04-26,1,34.33
1086,199,22.75,2026-04-14,0,0.0
1087,199,62.05,2026-04-10,0,0.0
1088,199,24.06,2026-04-11,0,0.0
1089,199,71.58,2026-04-15,0,0.0
1090,199,25.62,2026-04-04,0,0.0
1091,200,64.03,2026-04-26,0,0.0
1092,200,48.49,2026-05-02,0,0.0
1093,200,36.93,2026-05-12,0,0.0
1094,200,66.09,2026-03-23,0,0.0
1095,200,97.11,2026-05-18,0,0.0
1096,200,88.95,2026-04-16,0,0.0
1097,200,54.27,2026-05-04,0,0.0
1098,200,36.5,2026-03-22,0,0.0
1099,201,85.04,2026-04-19,0,0.0
1100,201,21.25,2026-05-17,0,0.0
1101,201,33.82,2026-04-23,0,0.0
1102,201,94.24,2026-04-18,0,0.0
1103,201,77.0,2026-04-28,0,0.0
1104,201,46.83,2026-04-13,0,0.0
1105,201,29.93,2026-04-04,0,0.0
1106,201,34.5,2026-03-29,0,0.0
1107,202,100.0,2026-04-18,0,0.0
1108,202,58.63,2026-04-07,0,0.0
1109,202,64.77,2026-05-01,0,0.0
1110,202,97.7,2026-03-27,0,0.0
1111,203,64.64,2026-04-04,0,0.0
1112,203,80.8,2026-04-19,0,0.0
1113,203,67.48,2026-04-13,0,0.0
1114,203,24.95,2026-05-18,0,0.0
1115,203,48.65,2026-03-29,0,0.0
1116,204,21.92,2026-03-25,1,21.91
1117,204,52.0,2026-04-13,1,22.28
1118,204,15.69,2026-05-04,1,15.7
1119,205,68.69,2026-05-04,1,29.44
1120,205,59.65,2026-05-04,1,25.57
1121,205,47.95,2026-05-17,1,20.55
1122,205,36.41,2026-04-17,1,9.1
1123,205,18.6,2026-04-17,1,4.65
1124,205,36.7,2026-04-02,1,9.17
1125,205,11.81,2026-05-04,1,11.8
1126,206,89.72,2026-04-13,0,0.0
1127,206,81.73,2026-03-25,0,0.0
1128,206,23.31,2026-05-03,0,0.0
1129,207,52.5,2026-04-20,0,0.0
1130,207,90.25,2026-05-14,0,0.0
1131,207,23.59,2026-05-07,0,0.0
1132,207,97.38,2026-03-26,0,0.0
1133,207,98.43,2026-04-16,0,0.0
1134,208,57.88,2026-04-17,0,0.0
1135,208,95.53,2026-03-31,0,0.0
1136,208,53.36,2026-05-11,0,0.0
1137,208,60.18,2026-04-30,0,0.0
1138,208,35.63,2026-05-10,0,0.0
1139,209,79.02,2026-03-24,0,0.0
1140,209,62.03,2026-03-23,0,0.0
1141,209,51.71,2026-03-29,0,0.0
1142,209,44.77,2026-04-20,0,0.0
1143,209,77.84,2026-04-19,0,0.0
1144,209,40.47,2026-04-18,0,0.0
1145,209,21.44,2026-04-20,0,0.0
1146,209,50.8,2026-04-24,0,0.0
1147,210,55.97,2026-05-08,1,23.98
1148,210,47.96,2026-05-03,1,11.99
1149,210,12.99,2026-04-01,1,12.98
1150,210,16.82,2026-04-11,1,4.2
1151,210,54.66,2026-03-25,1,23.43
1152,211,71.48,2026-04-14,1,17.87
1153,211,48.71,2026-03-31,1,48.72
1154,211,24.99,2026-05-19,1,24.98
1155,211,17.95,2026-05-06,1,17.95
1156,211,47.0,2026-04-26,1,46.99
1157,212,84.21,2026-04-09,0,0.0
1158,212,49.07,2026-04-08,0,0.0
1159,212,48.77,2026-03-28,1,5.42
1160,213,29.44,2026-05-09,1,29.44
1161,213,64.94,2026-05-07,1,16.24
1162,213,75.63,2026-04-22,1,18.91
1163,213,38.72,2026-04-12,1,9.68
1164,213,33.22,2026-04-17,1,14.24
1165,213,35.86,2026-04-26,1,35.86
1166,213,40.96,2026-04-23,1,40.96
1167,214,81.14,2026-03-25,0,0.0
1168,214,64.84,2026-05-16,0,0.0
1169,214,80.69,2026-04-27,0,0.0
1170,214,71.56,2026-03-29,1,7.95
1171,214,53.39,2026-04-17,0,0.0
1172,214,36.07,2026-05-01,0,0.0
1173,214,92.86,2026-04-26,0,0.0
1174,214,45.68,2026-04-14,0,0.0
1175,215,36.62,2026-04-20,0,0.0
1176,215,76.56,2026-04-18,0,0.0
1177,215,41.59,2026-03-31,0,0.0
1178,215,74.04,2026-04-25,0,0.0
1179,216,43.0,2026-04-20,0,0.0
1180,216,94.87,2026-03-29,0,0.0
1181,216,56.79,2026-03-28,0,0.0
1182,216,99.87,2026-05-01,0,0.0
1183,216,97.31,2026-05-04,0,0.0
1184,216,23.5,2026-05-10,0,0.0
1185,216,26.61,2026-05-04,0,0.0
1186,217,43.63,2026-04-08,1,43.62
1187,217,40.36,2026-04-26,1,10.09
1188,217,35.2,2026-04-20,1,15.09
1189,217,11.47,2026-04-26,1,11.47
1190,217,29.74,2026-05-13,1,29.75
1191,217,48.71,2026-05-04,1,48.72
1192,218,57.83,2026-04-09,0,0.0
1193,218,64.08,2026-05-12,0,0.0
1194,218,78.16,2026-04-18,0,0.0
1195,218,95.51,2026-04-21,0,0.0
1196,218,68.58,2026-04-21,0,0.0
1197,218,94.28,2026-04-10,0,0.0
1198,219,88.06,2026-05-13,0,0.0
1199,219,25.68,2026-03-29,0,0.0
1200,219,90.18,2026-04-15,0,0.0
1201,220,20.46,2026-05-10,0,0.0
1202,220,86.31,2026-05-12,0,0.0
1203,220,76.85,2026-03-28,0,0.0
1204,220,56.02,2026-05-13,0,0.0
1205,220,23.44,2026-03-24,0,0.0
1206,221,24.68,2026-04-13,1,10.58
1207,221,17.67,2026-04-08,1,17.67
1208,221,23.32,2026-04-09,1,9.99
1209,221,36.04,2026-04-14,1,36.03
1210,221,29.13,2026-05-18,1,29.12
1211,221,18.54,2026-03-22,1,4.64
1212,221,63.08,2026-04-08,1,27.03
1213,222,38.19,2026-03-28,1,16.37
1214,222,68.38,2026-03-30,1,29.31
1215,222,69.15,2026-04-06,1,17.29
1216,223,55.84,2026-05-08,0,0.0
1217,223,65.08,2026-04-06,0,0.0
1218,223,22.49,2026-05-03,0,0.0
1219,223,38.23,2026-04-23,0,0.0
1220,223,87.8,2026-04-29,0,0.0
1221,223,56.49,2026-03-23,0,0.0
1222,223,98.17,2026-05-11,0,0.0
1223,224,62.65,2026-05-07,1,15.66
1224,224,45.53,2026-04-27,1,45.53
1225,224,21.84,2026-04-19,1,21.84
1226,224,29.44,2026-04-28,1,7.36
1227,224,13.66,2026-04-29,1,13.65
1228,225,48.84,2026-03-25,0,0.0
1229,225,98.22,2026-03-29,0,0.0
1230,225,35.85,2026-04-03,0,0.0
1231,225,23.48,2026-04-22,0,0.0
1232,226,82.98,2026-04-07,0,0.0
1233,226,94.12,2026-03-30,0,0.0
1234,226,37.33,2026-04-28,0,0.0
1235,226,25.46,2026-04-18,0,0.0
1236,226,48.52,2026-03-23,0,0.0
1237,226,28.91,2026-05-04,0,0.0
1238,226,48.49,2026-05-18,0,0.0
1239,227,91.55,2026-04-14,0,0.0
1240,227,75.6,2026-03-24,0,0.0
1241,227,86.72,2026-04-02,0,0.0
1242,227,86.87,2026-03-23,0,0.0
1243,227,55.72,2026-04-29,0,0.0
1244,227,26.88,2026-04-01,0,0.0
1245,228,58.24,2026-03-23,0,0.0
1246,228,84.0,2026-04-18,0,0.0
1247,228,20.5,2026-03-27,0,0.0
1248,228,40.4,2026-04-29,0,0.0
1249,228,86.67,2026-04-26,0,0.0
1250,229,22.94,2026-04-15,1,22.93
1251,229,36.46,2026-04-18,1,9.12
1252,229,34.53,2026-04-05,1,8.63
1253,229,35.99,2026-04-13,1,15.43
1254,229,29.48,2026-05-15,1,12.64
1255,229,39.62,2026-04-11,1,16.98
1256,229,28.19,2026-04-27,1,28.2
1257,230,94.23,2026-04-30,0,0.0
1258,230,26.88,2026-05-07,0,0.0
1259,230,69.58,2026-03-22,0,0.0
1260,231,49.57,2026-04-24,0,0.0
1261,231,29.65,2026-04-23,0,0.0
1262,231,64.22,2026-05-09,0,0.0
1263,231,97.11,2026-04-30,0,0.0
1264,231,22.22,2026-04-08,0,0.0
1265,232,52.2,2026-04-25,1,13.05
1266,232,67.66,2026-05-06,1,16.92
1267,232,44.66,2026-04-29,1,11.17
1268,232,27.72,2026-04-18,1,11.88
1269,232,60.36,2026-04-04,1,25.87
1270,232,31.61,2026-03-22,1,31.61
1271,233,98.11,2026-04-20,0,0.0
1272,233,91.83,2026-05-16,0,0.0
1273,233,64.2,2026-04-05,0,0.0
1274,234,90.86,2026-05-15,0,0.0
1275,234,22.36,2026-04-26,0,0.0
1276,234,40.66,2026-04-24,1,4.52
1277,235,65.89,2026-05-02,1,16.47
1278,235,60.23,2026-05-03,1,15.06
1279,235,24.97,2026-05-14,1,24.98
1280,235,20.22,2026-05-07,1,20.21
1281,236,23.53,2026-04-23,0,0.0
1282,236,40.35,2026-03-22,0,0.0
1283,236,34.98,2026-05-16,0,0.0
1284,237,64.18,2026-04-20,1,27.5
1285,237,44.39,2026-03-24,1,44.39
1286,237,39.98,2026-03-29,1,39.98
1287,237,39.1,2026-04-27,1,39.09
1288,237,37.14,2026-05-10,1,9.28
1289,238,28.88,2026-04-03,0,0.0
1290,238,24.04,2026-03-23,0,0.0
1291,238,69.94,2026-04-25,0,0.0
1292,238,45.21,2026-04-13,0,0.0
1293,238,38.8,2026-05-06,0,0.0
1294,238,62.99,2026-05-16,0,0.0
1295,238,80.09,2026-04-03,0,0.0
1296,238,75.29,2026-05-07,0,0.0
1297,239,43.09,2026-04-27,0,0.0
1298,239,76.93,2026-04-17,0,0.0
1299,239,89.54,2026-05-07,0,0.0
1300,239,51.97,2026-04-01,0,0.0
1301,239,42.37,2026-04-17,1,4.71
1302,239,74.4,2026-04-27,0,0.0
1303,240,87.45,2026-04-06,0,0.0
1304,240,85.94,2026-03-26,0,0.0
1305,240,77.59,2026-04-04,0,0.0
1306,241,49.4,2026-04-05,0,0.0
1307,241,79.59,2026-04-24,0,0.0
1308,241,95.69,2026-05-10,0,0.0
1309,242,94.6,2026-05-11,0,0.0
1310,242,70.99,2026-04-15,0,0.0
1311,242,83.44,2026-04-08,0,0.0
1312,242,48.68,2026-05-08,0,0.0
1313,242,28.29,2026-05-15,0,0.0
